,site_id,strategy_id,list_type,line_id,adv_id,adv_vertical,name,goal,price,limit,avg_bid,max_bid,impressions,conversions,avg_imps_site,stdev_imps_site,win_rate_site,win_rate_strat,cvr_strat,cvr,line_cvr,hist_zscore,overlap,target_variable,win_rate_site_table,win_rate_strat_table
316,89712,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,0,0,0,0.0,0.030129125,,,0.0019804594666,0.000128498629061,10.9166298767,0.014440618,0,0.0396055352314,0.0705109491423
317,89862,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,0,0,0,0.0,,,,0.0266666666667,0.000128498629061,8.30833617815,0.00041555736,0,0.0142857142857,0.0705109491423
318,90170,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,0,0,0,0.0,,,,0.00254291163382,0.000128498629061,4.7068773406,0.0018353784,0,0.0116065483434,0.0705109491423
319,90694,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,0,0,0,0.0,0.5204281,,,0.00123180291153,0.000128498629061,6.59261756114,0.0036707567,0,0.197204121009,0.0705109491423
320,90924,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,0,0,0,0.0,0.16666667,,,0.0,0.000128498629061,-0.0878117826787,3.462978e-05,0,0.30303030303,0.0705109491423
321,91091,347319,good,24182,658.0,Automotive,Edward,35.0,3.24,50000.0,6.0,30.0,1,0,0,0.09324689,0.13469985,,,0.00735294117647,0.000128498629061,30.066863796,0.0047096503,1,0.144821264895,0.332140285257
322,91792,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,25,0,0,1.3339099,0.29135054,,,0.000957548675391,0.000128498629061,1.79638207135,0.00024240847,0,0.291350531108,0.0705109491423
323,92110,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,0,0,0,0.0,0.104486674,,,0.000371103414151,0.000128498629061,0.493651709848,0.004536501,0,0.104486674913,0.0705109491423
324,92764,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,347,0,4,8.544732,0.09658145,,,0.000397693378405,0.000128498629061,0.203090399456,0.0016275997,0,0.0966078883135,0.0705109491423
325,94490,347319,good,24182,658.0,Automotive,Edward,35.0,3.24,50000.0,6.0,30.0,1343,1,8,22.0528,0.55070907,,,0.000761339958327,0.000128498629061,6.77097453445,0.003601497,1,0.58106277884,0.332140285257
326,94721,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,0,0,0,0.0,,,,0.000540832882639,0.000128498629061,1.7706421501,0.0014544508,0,0.00661899511323,0.0705109491423
327,94847,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,0,0,0,0.0,0.16476317,,,0.000423908435778,0.000128498629061,0.663346435601,0.0022163058,0,0.15947795639,0.0705109491423
328,94870,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,65,0,0,1.5916306,0.47907948,,,0.0010693042839,0.000128498629061,7.72507039414,0.0029435314,0,0.604026845638,0.0705109491423
329,95300,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,176,0,2,5.7502823,0.13584429,,,0.000414421881475,0.000128498629061,-0.272795324117,0.00062333606,0,0.135825867218,0.0705109491423
330,95676,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,0,0,0,0.0,0.3197279,,,0.0011273957159,0.000128498629061,0.131808238121,3.462978e-05,0,0.113980909601,0.0705109491423
331,95780,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,0,0,0,0.0,0.09602142,,,0.000402576489533,0.000128498629061,0.214148132616,0.0021124166,0,0.0383256238709,0.0705109491423
332,95951,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,0,0,0,0.0,0.23226184,,,0.00115041702617,0.000128498629061,6.68976828527,0.0036707567,0,0.232261843743,0.0705109491423
333,97226,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,0,0,0,0.0,0.01993704,,,0.00411522633745,0.000128498629061,0.727293187358,0.0001731489,0,0.0101169431602,0.0705109491423
334,98098,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,3,0,0,0.12871157,0.060240965,,,0.0232558139535,0.000128498629061,2.18385655423,0.00048481693,0,0.0493827160494,0.0705109491423
335,98152,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,0,0,0,0.0,0.15697801,,,0.000528401585205,0.000128498629061,0.463435773243,0.0012813018,0,0.0167650835909,0.0705109491423
336,98250,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,34,0,0,0.8478176,0.024304204,,,0.00147765053565,0.000128498629061,3.33939834194,0.0010042636,0,0.0255035270835,0.0705109491423
337,98576,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,0,0,0,0.0,,,,0.000886917960089,0.000128498629061,0.966062799627,0.00031166803,0,0.0415631469979,0.0705109491423
338,98707,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,301,0,50,50.847538,0.33434445,,,0.00119430408819,0.000128498629061,7.24444248317,0.0058870628,0,0.334344455679,0.0705109491423
339,99304,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,0,0,0,0.0,0.07476635,,,0.00116076610563,0.000128498629061,1.25082777538,0.00055407645,0,0.176769817719,0.0705109491423
340,100091,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,9,0,0,0.70830834,0.20183486,,,0.0238095238095,0.000128498629061,2.21466252663,0.0,0,0.21359223301,0.0705109491423
341,100535,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,650,0,11,16.615536,0.33425063,,,0.000339040515342,0.000128498629061,0.0590645620538,0.0010735232,0,0.334250620847,0.0705109491423
342,100949,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,0,0,0,0.0,0.19402985,,,0.000690607734807,0.000128498629061,1.31702205152,0.00010388934,0,0.24316970865,0.0705109491423
343,102737,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,23,0,0,0.88299215,0.34166667,,,0.0147058823529,0.000128498629061,1.66336721169,3.462978e-05,0,0.341666666667,0.0705109491423
344,103282,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,48,0,8,17.888544,0.13956955,,,0.000343583576705,0.000128498629061,0.0710518196515,0.0017661188,0,0.139569546295,0.0705109491423
345,104987,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,0,0,0,0.0,,,,0.00397614314115,0.000128498629061,2.93829998089,0.0012813018,0,0.00320439807432,0.0705109491423
346,105375,347319,good,24182,658.0,Automotive,Edward,35.0,3.24,50000.0,6.0,30.0,318,0,2,8.3587265,0.22479768,,,0.00179617336978,0.000128498629061,13.5032903685,0.0113585675,1,0.237158158253,0.332140285257
347,107932,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,84,0,9,15.311579,0.09875665,,,0.000790670092904,0.000128498629061,2.06716645157,0.002666493,0,0.0987566458743,0.0705109491423
348,109361,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,1,0,0,0.057734706,0.027522936,,,0.0146341463415,0.000128498629061,9.40266577549,0.00076185516,0,0.103448275862,0.0705109491423
349,109880,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,54,0,0,1.7591228,0.28342247,,,0.0017094017094,0.000128498629061,0.304746125121,0.0001731489,0,0.283422459893,0.0705109491423
350,112707,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,0,0,0,0.0,0.3432836,,,0.000255232261358,0.000128498629061,-0.486750192044,3.462978e-05,0,0.285246389757,0.0705109491423
351,114382,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,1,0,0,0.1490327,0.6,,,0.00793650793651,0.000128498629061,8.8730794279,0.0024933442,0,0.75,0.0705109491423
352,116325,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,31,0,0,0.581197,0.014343536,,,0.00171673819742,0.000128498629061,3.68834393153,0.0047442797,0,0.0153320937605,0.0705109491423
353,116776,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,27,0,0,0.56650174,0.12952334,,,0.000987445337847,0.000128498629061,4.04714852393,0.0001731489,0,0.136119025008,0.0705109491423
354,118155,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,0,0,0,0.0,0.04109589,,,0.00326797385621,0.000128498629061,0.605484655666,0.00027703823,0,0.0133102146973,0.0705109491423
355,120652,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,0,0,0,0.0,0.02266289,,,0.0,0.000128498629061,-0.126745390919,6.925956e-05,0,0.00573554487676,0.0705109491423
356,124810,347319,good,24182,658.0,Automotive,Edward,35.0,3.24,50000.0,6.0,30.0,1011,2,7,26.29155,0.8577776,,,0.00117304600947,0.000128498629061,11.4380827779,0.021054907,1,0.84926257113,0.332140285257
357,125844,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,0,0,0,0.0,0.25700146,,,0.000550660792952,0.000128498629061,1.43162257088,0.0043979823,0,0.25571708592,0.0705109491423
358,126851,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,0,0,0,0.0,0.047904193,,,0.00184162062615,0.000128498629061,0.336956062921,0.0006925956,0,0.0298337235128,0.0705109491423
359,129332,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,529,0,8,15.454113,0.0586137,,,0.00108108108108,0.000128498629061,3.27417794239,0.0017661188,0,0.058613699271,0.0705109491423
360,130134,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,0,0,0,0.0,0.0,,,0.00363636363636,0.000128498629061,0.660719417318,0.0,0,0.140568475452,0.0705109491423
361,136265,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,0,0,0,0.0,0.29411766,,,0.00105708245243,0.000128498629061,0.105800604431,0.0,0,0.0937197026823,0.0705109491423
362,136423,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,0,0,0,0.0,,,,0.00182898948331,0.000128498629061,3.84186171055,0.00027703823,0,0.0582802833318,0.0705109491423
363,137136,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,0,0,0,0.0,,,,0.0,0.000128498629061,-0.393849958252,0.0027011228,0,0.00596016102891,0.0705109491423
364,140578,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,0,0,0,0.0,0.3846154,,,0.0,0.000128498629061,-0.0948475656342,0.00038092758,0,0.00224646983312,0.0705109491423
365,149497,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,0,0,0,0.0,0.114285715,,,0.00724637681159,0.000128498629061,15.829983002,0.00027703823,1,0.160447761194,0.0705109491423
366,157903,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,0,0,0,0.0,0.11156463,,,0.000539762504498,0.000128498629061,0.979604677689,0.0010735232,0,0.11156462585,0.0705109491423
367,158818,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,0,0,0,0.0,0.054347824,,,0.00507614213198,0.000128498629061,0.847457144366,0.0,0,0.0901371652515,0.0705109491423
368,175708,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,0,0,0,0.0,0.20175439,,,0.0,0.000128498629061,-0.526626717964,3.462978e-05,0,0.303154205607,0.0705109491423
369,176537,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,0,0,0,0.0,0.0726257,,,0.000557724484105,0.000128498629061,-0.150350319737,0.0001731489,0,0.0867811285482,0.0705109491423
370,250333,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,0,0,0,0.0,0.3115088,,,0.000316689538689,0.000128498629061,1.47714533269,0.0019738975,0,0.0340523380105,0.0705109491423
371,318131,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,0,0,0,0.0,0.1865285,,,0.00049504950495,0.000128498629061,-0.198959372766,0.00024240847,0,0.124376538923,0.0705109491423
372,353111,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,444,0,74,76.0811,0.08228437,,,0.000679553005134,0.000128498629061,3.65900141271,0.0016622294,0,0.0822843716147,0.0705109491423
373,361436,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,0,0,0,0.0,0.3229358,,,0.000658761528327,0.000128498629061,0.671680084926,0.00010388934,0,0.118989271905,0.0705109491423
374,365830,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,0,0,0,0.0,,,,0.0882352941176,0.000128498629061,24.2544717519,0.00020777868,1,0.155172413793,0.0705109491423
375,367494,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,250,0,4,6.7209115,0.06194081,,,0.00128122998078,0.000128498629061,1.36077401472,0.0010388934,0,0.0619408121129,0.0705109491423
376,380741,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,0,0,0,0.0,,,,0.00340522133939,0.000128498629061,10.534290018,0.008726705,0,0.013527601902,0.0705109491423
377,396814,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,48,0,0,1.987616,0.0008075868,,,0.00403063280935,0.000128498629061,12.4407161072,0.005990952,0,0.000306051377994,0.0705109491423
378,412494,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,0,0,0,0.0,,,,0.000986193293886,0.000128498629061,1.0759557698,0.0033590887,0,0.0278132901503,0.0705109491423
379,427227,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,0,0,0,0.0,0.049535602,,,0.00124318638233,0.000128498629061,11.6041528736,0.012743759,0,0.00855135276219,0.0705109491423
380,431933,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,0,0,0,0.0,0.6041667,,,0.000469759248385,0.000128498629061,1.16852821032,0.0053676157,0,0.604166666667,0.0705109491423
381,444384,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,0,0,0,0.0,,,,0.0,0.000128498629061,-0.177081047322,0.0011774126,0,0.00222057735011,0.0705109491423
382,448413,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,303,0,5,12.744182,0.49674323,,,0.000897263346792,0.000128498629061,0.977935293209,0.00041555736,0,0.496743229345,0.0705109491423
383,459969,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,65,0,0,0.6467457,0.3366947,,,0.000883652430044,0.000128498629061,1.67461826815,0.0001731489,0,0.398191993112,0.0705109491423
384,491536,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,0,0,0,0.0,0.03733693,,,0.000481231953802,0.000128498629061,-0.210598250634,0.0005194467,0,0.0453574248688,0.0705109491423
385,532193,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,0,0,0,0.0,0.3253284,,,0.000810766985568,0.000128498629061,4.57048006077,0.0071683642,0,0.256745303009,0.0705109491423
386,535932,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,0,0,0,0.0,,,,0.000950570342205,0.000128498629061,0.0631579351569,0.0041902033,0,0.00886576645038,0.0705109491423
387,538698,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,0,0,0,0.0,,,,0.0,0.000128498629061,-0.0707961225293,0.00010388934,0,0.0248397435897,0.0705109491423
388,542240,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,0,0,0,0.0,0.24390244,,,0.000668747213553,0.000128498629061,1.27195435626,0.0011427827,0,0.316348510733,0.0705109491423
389,554088,347319,good,24182,658.0,Automotive,Edward,35.0,3.24,50000.0,6.0,30.0,0,0,0,0.0,0.45182276,,,0.000986888481602,0.000128498629061,8.71442060129,0.008899854,1,0.451822756843,0.332140285257
390,558876,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,0,0,0,0.0,0.3249203,,,0.000482392667631,0.000128498629061,1.54748348858,0.0027357526,0,0.313989687713,0.0705109491423
391,561786,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,248,0,124,124.0,0.330807,,,0.000436744795458,0.000128498629061,2.35170116261,0.005956322,0,0.330807009034,0.0705109491423
392,594961,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,205,0,1,4.9433465,0.11721287,,,0.000738916256158,0.000128498629061,1.41288367835,0.00020777868,0,0.298609288901,0.0705109491423
393,596223,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,41,0,6,15.279798,0.31169447,,,0.000444609114487,0.000128498629061,1.6737244265,0.0008311147,0,0.311694478361,0.0705109491423
394,620032,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,0,0,0,0.0,,,,0.0,0.000128498629061,-0.0277685238664,6.925956e-05,0,0.00121914050594,0.0705109491423
395,623954,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,0,0,0,0.0,,,,0.00122249388753,0.000128498629061,2.92511997513,0.0003462978,0,0.0856803484229,0.0705109491423
396,647350,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,0,0,0,0.0,0.610188,,,0.000382890274587,0.000128498629061,1.58127866111,0.00079648494,0,0.610262008734,0.0705109491423
397,650151,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,42,0,0,1.2708538,0.096594766,,,0.00396301188904,0.000128498629061,4.64054533806,0.00024240847,0,0.0996672476628,0.0705109491423
398,654610,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,0,0,0,0.0,,,,0.0645161290323,0.000128498629061,13.3781207824,0.0016622294,0,0.28125,0.0705109491423
399,657164,347319,good,24182,658.0,Automotive,Edward,35.0,3.24,50000.0,6.0,30.0,5322,14,29,88.200226,0.31530526,,,0.00127678145521,0.000128498629061,68.4514910428,0.09956062,1,0.323574635363,0.332140285257
400,671265,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,37,0,0,1.2656949,0.44174758,,,0.00071871350283,0.000128498629061,8.99644085292,0.0048135393,0,0.448275862069,0.0705109491423
401,690117,347319,good,24182,658.0,Automotive,Edward,35.0,3.24,50000.0,6.0,30.0,0,0,0,0.0,0.5251552,,,0.00136465542451,0.000128498629061,16.3899787643,0.019600455,1,0.525326797386,0.332140285257
402,727310,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,0,0,0,0.0,0.2971972,,,0.000504222866507,0.000128498629061,1.28473923133,0.00038092758,0,0.297197184838,0.0705109491423
403,736705,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,0,0,0,0.0,0.11764706,,,0.0169491525424,0.000128498629061,1.80995022466,0.0,0,0.00842696629213,0.0705109491423
404,802672,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,0,0,0,0.0,0.33064517,,,0.00154083204931,0.000128498629061,2.58430150632,0.0013505614,0,0.451219512195,0.0705109491423
405,810314,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,0,0,0,0.0,0.41304347,,,0.00155763239875,0.000128498629061,0.265178017551,0.0,0,0.17387466902,0.0705109491423
406,833704,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,0,0,0,0.0,0.0,,,0.00387596899225,0.000128498629061,0.694693369513,0.0015583402,0,0.397932816537,0.0705109491423
407,843807,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,0,0,0,0.0,,,,0.003300330033,0.000128498629061,0.610497661046,0.0001731489,0,0.0590457256461,0.0705109491423
408,869065,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,0,0,0,0.0,1.0,,,0.00115406809002,0.000128498629061,1.24448205735,0.00096963387,0,0.00784010749076,0.0705109491423
409,909023,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,77,0,9,19.312803,0.40995634,,,0.000504286434695,0.000128498629061,1.28494755389,0.0005887063,0,0.409956331878,0.0705109491423
410,1029832,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,0,0,0,0.0,0.5,,,0.0178571428571,0.000128498629061,1.86688958289,0.0,0,0.5,0.0705109491423
411,1058313,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,24,0,4,8.944272,0.54356897,,,0.000589043785588,0.000128498629061,1.09725807013,0.00062333606,0,0.5411708138,0.0705109491423
412,1099241,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,0,0,0,0.0,0.071428575,,,0.00512820512821,0.000128498629061,0.853554462256,0.0,0,0.0926640926641,0.0705109491423
413,1165297,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,0,0,0,0.0,0.11764706,,,0.000373552484124,0.000128498629061,-0.316868166986,0.0,0,0.220695970696,0.0705109491423
414,1165403,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,0,0,0,0.0,,,,0.00344471236652,0.000128498629061,37.353246636,0.01263987,0,0.0405749463244,0.0705109491423
415,1281862,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,0,0,0,0.0,0.1775997,,,0.000604534005038,0.000128498629061,2.35804809556,0.0027011228,0,0.205532503458,0.0705109491423
416,1308122,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,0,0,0,0.0,0.01362862,,,0.00704225352113,0.000128498629061,1.05664509745,0.0003462978,0,0.00327471591839,0.0705109491423
417,1336316,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,118,0,0,2.5029233,0.008495646,,,0.000792079207921,0.000128498629061,0.851939779679,0.0027011228,0,0.00599505329634,0.0705109491423
418,1365202,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,0,0,0,0.0,0.0,,,0.0175438596491,0.000128498629061,1.84738431706,0.0,0,0.0056904400607,0.0705109491423
419,1715126,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,0,0,0,0.0,,,,0.00398089171975,0.000128498629061,7.36741406908,0.0072722537,0,0.017126639264,0.0705109491423
420,14261710,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,33,0,0,1.3903497,0.019124847,,,0.00531914893617,0.000128498629061,3.47638644845,0.0020431571,0,0.0191248470012,0.0705109491423
421,16769484,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,167,0,0,3.0311184,0.023528699,,,0.000651465798046,0.000128498629061,0.660986972107,0.0003462978,0,0.0263585128835,0.0705109491423
422,16838258,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,0,0,0,0.0,0.016127784,,,0.00177907164807,0.000128498629061,8.31979201979,0.012501351,0,0.0156141804684,0.0705109491423
423,16905437,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,0,0,0,0.0,0.0043763677,,,0.00112866817156,0.000128498629061,1.22017631386,0.00096963387,0,0.0186372031956,0.0705109491423
424,20371913,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,837,0,13,21.817642,0.2102938,,,0.000512952038984,0.000128498629061,0.435900579616,0.002978161,0,0.210293792799,0.0705109491423
425,50604470,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,1,0,0,0.0615453,0.4556962,,,0.0,0.000128498629061,-0.106947878019,0.0,0,0.377777777778,0.0705109491423
426,249537265,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,0,0,0,0.0,0.1550028,,,0.00064530006453,0.000128498629061,1.22233410323,0.0019046379,0,0.0323246927605,0.0705109491423
427,564424865,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,0,0,0,0.0,0.19699307,,,0.00182149362477,0.000128498629061,0.332174812558,3.462978e-05,0,0.242592592593,0.0705109491423
428,709844350,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,0,0,0,0.0,0.6,,,0.0,0.000128498629061,-0.168528480687,0.0,0,0.756944444444,0.0705109491423
429,778474533,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,0,0,0,0.0,0.19527897,,,0.00235663786332,0.000128498629061,3.41166288113,0.0027703824,0,0.0625558534406,0.0705109491423
430,828951869,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,0,0,0,0.0,,,,0.000741910868621,0.000128498629061,46.481512671,0.016622294,1,0.633265838903,0.0705109491423
431,1038693707,347319,good,24182,658.0,Automotive,Edward,35.0,3.24,50000.0,6.0,30.0,0,0,0,0.0,,,,0.00336538461538,0.000128498629061,27.5996099989,0.0027011228,1,0.483770746464,0.332140285257
432,1045924851,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,0,0,0,0.0,0.10810811,,,0.0,0.000128498629061,-0.630371995676,0.0,0,0.155847953216,0.0705109491423
433,1057255144,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,0,0,0,0.0,,,,0.016,0.000128498629061,6.33425504687,0.0,0,0.273255813953,0.0705109491423
434,1069688074,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,57,0,1,2.8100693,0.17801048,,,0.0102040816327,0.000128498629061,4.97912745006,0.00038092758,0,0.178010471204,0.0705109491423
435,1087182506,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,301,0,4,7.3795967,0.56772673,,,0.000846740050804,0.000128498629061,1.61104146613,0.00010388934,0,0.567726737338,0.0705109491423
436,1087202208,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,0,0,0,0.0,,,,0.015625,0.000128498629061,1.72452782205,0.0,0,0.0,0.0705109491423
437,1087230727,347319,good,24182,658.0,Automotive,Edward,35.0,3.24,50000.0,6.0,30.0,6,0,0,0.5594814,0.12129566,,,0.0144032921811,0.000128498629061,18.912445457,0.0011081529,1,0.125,0.332140285257
438,1087245153,347318,testing,24182,658.0,Automotive,Edward,35.0,3.24,75000.0,3.0,15.0,32,0,0,1.4645612,0.17014447,,,0.00591715976331,0.000128498629061,0.941797805007,0.00038092758,0,0.170144462279,0.0705109491423
